field,frame,sub,index,lag,frac,expected
rn_frac,3,0,-1,81,1,822120200
rn_int,3,0,-1,82,0,-303920202
rn_frac,3,0,-1,82,-1,1025675652
rn_frac,3,0,-1,82,0,-303920202
rn_frac,3,0,-1,82,1,-133231318
rn_int,3,0,-1,83,0,-53154530
rn_frac,3,0,-1,83,-1,159786708
rn_frac,3,0,-1,83,0,-53154530
rn_frac,3,0,-1,83,1,-239380376
centre,3,1,-1,-1,-1,80
window_min,3,1,-1,-1,-1,75
window_max,3,1,-1,-1,-1,84
ref_int,3,1,-1,-1,-1,80
ref_frac,3,1,-1,-1,-1,0
ref_code,3,1,-1,-1,-1,17
prod_int,3,1,-1,-1,-1,80
prod_frac,3,1,-1,-1,-1,0
prod_code,3,1,-1,-1,-1,17
prod_rn_int,3,1,-1,80,0,901607586
ref_rn_frac,3,1,-1,80,0,901607586
a_hat,3,1,0,-1,-1,4096
a_hat,3,1,1,-1,-1,-5985
a_hat,3,1,2,-1,-1,7080
a_hat,3,1,3,-1,-1,-5908
a_hat,3,1,4,-1,-1,2753
a_hat,3,1,5,-1,-1,-726
a_hat,3,1,6,-1,-1,1196
a_hat,3,1,7,-1,-1,-2387
a_hat,3,1,8,-1,-1,2736
a_hat,3,1,9,-1,-1,-2082
a_hat,3,1,10,-1,-1,1168
residual,3,1,0,-1,-1,98
residual,3,1,1,-1,-1,4554
residual,3,1,2,-1,-1,-538
residual,3,1,3,-1,-1,-5015
residual,3,1,4,-1,-1,53
residual,3,1,5,-1,-1,4517
residual,3,1,6,-1,-1,-565
residual,3,1,7,-1,-1,-5034
residual,3,1,8,-1,-1,43
residual,3,1,9,-1,-1,4511
residual,3,1,10,-1,-1,-561
residual,3,1,11,-1,-1,-5030
residual,3,1,12,-1,-1,56
residual,3,1,13,-1,-1,4525
residual,3,1,14,-1,-1,-541
residual,3,1,15,-1,-1,-5010
residual,3,1,16,-1,-1,85
residual,3,1,17,-1,-1,4554
residual,3,1,18,-1,-1,-512
residual,3,1,19,-1,-1,-4969
residual,3,1,20,-1,-1,99
residual,3,1,21,-1,-1,4610
residual,3,1,22,-1,-1,-501
residual,3,1,23,-1,-1,-4896
residual,3,1,24,-1,-1,103
residual,3,1,25,-1,-1,4680
residual,3,1,26,-1,-1,-490
residual,3,1,27,-1,-1,-4855
residual,3,1,28,-1,-1,168
residual,3,1,29,-1,-1,4657
residual,3,1,30,-1,-1,-352
residual,3,1,31,-1,-1,-4966
residual,3,1,32,-1,-1,386
residual,3,1,33,-1,-1,4470
residual,3,1,34,-1,-1,-81
residual,3,1,35,-1,-1,-5171
residual,3,1,36,-1,-1,615
residual,3,1,37,-1,-1,4392
residual,3,1,38,-1,-1,-141
residual,3,1,39,-1,-1,-4579
target_x,3,1,0,-1,-1,-139
target_x,3,1,1,-1,-1,4891
target_x,3,1,2,-1,-1,-139
target_x,3,1,3,-1,-1,-5525
target_x,3,1,4,-1,-1,-311
target_x,3,1,5,-1,-1,5009
target_x,3,1,6,-1,-1,-246
target_x,3,1,7,-1,-1,-5557
target_x,3,1,8,-1,-1,-292
target_x,3,1,9,-1,-1,4999
target_x,3,1,10,-1,-1,-251
target_x,3,1,11,-1,-1,-5543
target_x,3,1,12,-1,-1,-283
target_x,3,1,13,-1,-1,5012
target_x,3,1,14,-1,-1,-230
target_x,3,1,15,-1,-1,-5521
target_x,3,1,16,-1,-1,-253
target_x,3,1,17,-1,-1,5044
target_x,3,1,18,-1,-1,-199
target_x,3,1,19,-1,-1,-5478
target_x,3,1,20,-1,-1,-235
target_x,3,1,21,-1,-1,5097
target_x,3,1,22,-1,-1,-179
target_x,3,1,23,-1,-1,-5409
target_x,3,1,24,-1,-1,-218
target_x,3,1,25,-1,-1,5163
target_x,3,1,26,-1,-1,-157
target_x,3,1,27,-1,-1,-5373
target_x,3,1,28,-1,-1,-148
target_x,3,1,29,-1,-1,5143
target_x,3,1,30,-1,-1,-26
target_x,3,1,31,-1,-1,-5460
target_x,3,1,32,-1,-1,42
target_x,3,1,33,-1,-1,5004
target_x,3,1,34,-1,-1,191
target_x,3,1,35,-1,-1,-5601
target_x,3,1,36,-1,-1,207
target_x,3,1,37,-1,-1,4990
target_x,3,1,38,-1,-1,88
target_x,3,1,39,-1,-1,-5000
impulse_h,3,1,0,-1,-1,4096
impulse_h,3,1,1,-1,-1,4489
impulse_h,3,1,2,-1,-1,938
impulse_h,3,1,3,-1,-1,-843
impulse_h,3,1,4,-1,-1,25
impulse_h,3,1,5,-1,-1,636
impulse_h,3,1,6,-1,-1,-62
impulse_h,3,1,7,-1,-1,-365
impulse_h,3,1,8,-1,-1,34
impulse_h,3,1,9,-1,-1,195
impulse_h,3,1,10,-1,-1,-24
impulse_h,3,1,11,-1,-1,-130
impulse_h,3,1,12,-1,-1,-19
impulse_h,3,1,13,-1,-1,37
impulse_h,3,1,14,-1,-1,-9
impulse_h,3,1,15,-1,-1,-26
impulse_h,3,1,16,-1,-1,2
impulse_h,3,1,17,-1,-1,12
impulse_h,3,1,18,-1,-1,-2
impulse_h,3,1,19,-1,-1,-6
impulse_h,3,1,20,-1,-1,1
impulse_h,3,1,21,-1,-1,3
impulse_h,3,1,22,-1,-1,0
impulse_h,3,1,23,-1,-1,-1
impulse_h,3,1,24,-1,-1,0
impulse_h,3,1,25,-1,-1,0
impulse_h,3,1,26,-1,-1,0
impulse_h,3,1,27,-1,-1,0
impulse_h,3,1,28,-1,-1,0
impulse_h,3,1,29,-1,-1,0
impulse_h,3,1,30,-1,-1,0
impulse_h,3,1,31,-1,-1,0
impulse_h,3,1,32,-1,-1,0
impulse_h,3,1,33,-1,-1,0
impulse_h,3,1,34,-1,-1,0
impulse_h,3,1,35,-1,-1,0
impulse_h,3,1,36,-1,-1,0
impulse_h,3,1,37,-1,-1,0
impulse_h,3,1,38,-1,-1,0
impulse_h,3,1,39,-1,-1,0
target_xb,3,1,0,-1,-1,8124
target_xb,3,1,1,-1,-1,3705
target_xb,3,1,2,-1,-1,-9135
target_xb,3,1,3,-1,-1,-4876
target_xb,3,1,4,-1,-1,8060
target_xb,3,1,5,-1,-1,3693
target_xb,3,1,6,-1,-1,-9269
target_xb,3,1,7,-1,-1,-4889
target_xb,3,1,8,-1,-1,8064
target_xb,3,1,9,-1,-1,3679
target_xb,3,1,10,-1,-1,-9259
target_xb,3,1,11,-1,-1,-4865
target_xb,3,1,12,-1,-1,8089
target_xb,3,1,13,-1,-1,3717
target_xb,3,1,14,-1,-1,-9210
target_xb,3,1,15,-1,-1,-4808
target_xb,3,1,16,-1,-1,8156
target_xb,3,1,17,-1,-1,3790
target_xb,3,1,18,-1,-1,-9132
target_xb,3,1,19,-1,-1,-4736
target_xb,3,1,20,-1,-1,8224
target_xb,3,1,21,-1,-1,3875
target_xb,3,1,22,-1,-1,-9029
target_xb,3,1,23,-1,-1,-4630
target_xb,3,1,24,-1,-1,8285
target_xb,3,1,25,-1,-1,3962
target_xb,3,1,26,-1,-1,-8903
target_xb,3,1,27,-1,-1,-4518
target_xb,3,1,28,-1,-1,8277
target_xb,3,1,29,-1,-1,4056
target_xb,3,1,30,-1,-1,-8584
target_xb,3,1,31,-1,-1,-4435
target_xb,3,1,32,-1,-1,7942
target_xb,3,1,33,-1,-1,4007
target_xb,3,1,34,-1,-1,-7703
target_xb,3,1,35,-1,-1,-4281
target_xb,3,1,36,-1,-1,6724
target_xb,3,1,37,-1,-1,3941
target_xb,3,1,38,-1,-1,-5392
target_xb,3,1,39,-1,-1,-5000
old_exc,3,1,0,-1,-1,250
old_exc,3,1,1,-1,-1,-415
old_exc,3,1,2,-1,-1,-5248
old_exc,3,1,3,-1,-1,7526
old_exc,3,1,4,-1,-1,-737
old_exc,3,1,5,-1,-1,-377
old_exc,3,1,6,-1,-1,359
old_exc,3,1,7,-1,-1,963
old_exc,3,1,8,-1,-1,124
old_exc,3,1,9,-1,-1,36
old_exc,3,1,10,-1,-1,-386
old_exc,3,1,11,-1,-1,1039
old_exc,3,1,12,-1,-1,3403
old_exc,3,1,13,-1,-1,-2883
old_exc,3,1,14,-1,-1,-2338
old_exc,3,1,15,-1,-1,1374
old_exc,3,1,16,-1,-1,2018
old_exc,3,1,17,-1,-1,-1632
old_exc,3,1,18,-1,-1,-2355
old_exc,3,1,19,-1,-1,1348
old_exc,3,1,20,-1,-1,2035
old_exc,3,1,21,-1,-1,-1649
old_exc,3,1,22,-1,-1,-2341
old_exc,3,1,23,-1,-1,-5191
old_exc,3,1,24,-1,-1,-314
old_exc,3,1,25,-1,-1,-6359
old_exc,3,1,26,-1,-1,78
old_exc,3,1,27,-1,-1,5280
old_exc,3,1,28,-1,-1,-7
old_exc,3,1,29,-1,-1,13
old_exc,3,1,30,-1,-1,-15
old_exc,3,1,31,-1,-1,5852
old_exc,3,1,32,-1,-1,-7
old_exc,3,1,33,-1,-1,2
old_exc,3,1,34,-1,-1,-3
old_exc,3,1,35,-1,-1,0
old_exc,3,1,36,-1,-1,0
old_exc,3,1,37,-1,-1,0
old_exc,3,1,38,-1,-1,0
old_exc,3,1,39,-1,-1,5294
old_exc,3,1,40,-1,-1,1
old_exc,3,1,41,-1,-1,-3
old_exc,3,1,42,-1,-1,0
old_exc,3,1,43,-1,-1,5845
old_exc,3,1,44,-1,-1,-12
old_exc,3,1,45,-1,-1,23
old_exc,3,1,46,-1,-1,-37
old_exc,3,1,47,-1,-1,248
old_exc,3,1,48,-1,-1,-242
old_exc,3,1,49,-1,-1,-533
old_exc,3,1,50,-1,-1,82
old_exc,3,1,51,-1,-1,0
old_exc,3,1,52,-1,-1,-53
old_exc,3,1,53,-1,-1,109
old_exc,3,1,54,-1,-1,-6126
old_exc,3,1,55,-1,-1,3471
old_exc,3,1,56,-1,-1,-741
old_exc,3,1,57,-1,-1,-766
old_exc,3,1,58,-1,-1,-107
old_exc,3,1,59,-1,-1,1700
old_exc,3,1,60,-1,-1,703
old_exc,3,1,61,-1,-1,-80
old_exc,3,1,62,-1,-1,-231
old_exc,3,1,63,-1,-1,3685
old_exc,3,1,64,-1,-1,1869
old_exc,3,1,65,-1,-1,-5499
old_exc,3,1,66,-1,-1,3181
old_exc,3,1,67,-1,-1,1142
old_exc,3,1,68,-1,-1,-610
old_exc,3,1,69,-1,-1,431
old_exc,3,1,70,-1,-1,-5877
old_exc,3,1,71,-1,-1,5731
old_exc,3,1,72,-1,-1,-33
old_exc,3,1,73,-1,-1,-8
old_exc,3,1,74,-1,-1,83
old_exc,3,1,75,-1,-1,22
old_exc,3,1,76,-1,-1,-315
old_exc,3,1,77,-1,-1,-156
old_exc,3,1,78,-1,-1,-5222
old_exc,3,1,79,-1,-1,4793
old_exc,3,1,80,-1,-1,1619
old_exc,3,1,81,-1,-1,-3869
old_exc,3,1,82,-1,-1,-467
old_exc,3,1,83,-1,-1,5838
old_exc,3,1,84,-1,-1,-1804
old_exc,3,1,85,-1,-1,80
old_exc,3,1,86,-1,-1,741
old_exc,3,1,87,-1,-1,516
old_exc,3,1,88,-1,-1,141
old_exc,3,1,89,-1,-1,-53
old_exc,3,1,90,-1,-1,-464
old_exc,3,1,91,-1,-1,2442
old_exc,3,1,92,-1,-1,1537
old_exc,3,1,93,-1,-1,-3522
old_exc,3,1,94,-1,-1,-975
old_exc,3,1,95,-1,-1,2051
old_exc,3,1,96,-1,-1,910
old_exc,3,1,97,-1,-1,-2294
old_exc,3,1,98,-1,-1,-1410
old_exc,3,1,99,-1,-1,2446
old_exc,3,1,100,-1,-1,314
old_exc,3,1,101,-1,-1,-1234
old_exc,3,1,102,-1,-1,-4038
old_exc,3,1,103,-1,-1,-4891
old_exc,3,1,104,-1,-1,-296
old_exc,3,1,105,-1,-1,-5991
old_exc,3,1,106,-1,-1,73
old_exc,3,1,107,-1,-1,4974
old_exc,3,1,108,-1,-1,-7
old_exc,3,1,109,-1,-1,12
old_exc,3,1,110,-1,-1,-15
old_exc,3,1,111,-1,-1,5513
old_exc,3,1,112,-1,-1,-7
old_exc,3,1,113,-1,-1,1
old_exc,3,1,114,-1,-1,-3
old_exc,3,1,115,-1,-1,5680
old_exc,3,1,116,-1,-1,0
old_exc,3,1,117,-1,-1,0
old_exc,3,1,118,-1,-1,0
old_exc,3,1,119,-1,-1,4987
old_exc,3,1,120,-1,-1,0
old_exc,3,1,121,-1,-1,-3
old_exc,3,1,122,-1,-1,0
old_exc,3,1,123,-1,-1,5506
old_exc,3,1,124,-1,-1,-12
old_exc,3,1,125,-1,-1,21
old_exc,3,1,126,-1,-1,-35
old_exc,3,1,127,-1,-1,233
old_exc,3,1,128,-1,-1,5452
old_exc,3,1,129,-1,-1,-6183
old_exc,3,1,130,-1,-1,77
old_exc,3,1,131,-1,-1,5680
old_exc,3,1,132,-1,-1,-50
old_exc,3,1,133,-1,-1,102
old_exc,3,1,134,-1,-1,-5772
old_exc,3,1,135,-1,-1,3269
old_exc,3,1,136,-1,-1,-699
old_exc,3,1,137,-1,-1,-722
old_exc,3,1,138,-1,-1,-101
old_exc,3,1,139,-1,-1,1601
old_exc,3,1,140,-1,-1,662
old_exc,3,1,141,-1,-1,-76
old_exc,3,1,142,-1,-1,-218
exc_residual_ext,3,1,0,-1,-1,98
exc_residual_ext,3,1,1,-1,-1,4554
exc_residual_ext,3,1,2,-1,-1,-538
exc_residual_ext,3,1,3,-1,-1,-5015
exc_residual_ext,3,1,4,-1,-1,53
exc_residual_ext,3,1,5,-1,-1,4517
exc_residual_ext,3,1,6,-1,-1,-565
exc_residual_ext,3,1,7,-1,-1,-5034
exc_residual_ext,3,1,8,-1,-1,43
exc_residual_ext,3,1,9,-1,-1,4511
exc_residual_ext,3,1,10,-1,-1,-561
exc_residual_ext,3,1,11,-1,-1,-5030
exc_residual_ext,3,1,12,-1,-1,56
exc_residual_ext,3,1,13,-1,-1,4525
exc_residual_ext,3,1,14,-1,-1,-541
exc_residual_ext,3,1,15,-1,-1,-5010
exc_residual_ext,3,1,16,-1,-1,85
exc_residual_ext,3,1,17,-1,-1,4554
exc_residual_ext,3,1,18,-1,-1,-512
exc_residual_ext,3,1,19,-1,-1,-4969
exc_residual_ext,3,1,20,-1,-1,99
exc_residual_ext,3,1,21,-1,-1,4610
exc_residual_ext,3,1,22,-1,-1,-501
exc_residual_ext,3,1,23,-1,-1,-4896
exc_residual_ext,3,1,24,-1,-1,103
exc_residual_ext,3,1,25,-1,-1,4680
exc_residual_ext,3,1,26,-1,-1,-490
exc_residual_ext,3,1,27,-1,-1,-4855
exc_residual_ext,3,1,28,-1,-1,168
exc_residual_ext,3,1,29,-1,-1,4657
exc_residual_ext,3,1,30,-1,-1,-352
exc_residual_ext,3,1,31,-1,-1,-4966
exc_residual_ext,3,1,32,-1,-1,386
exc_residual_ext,3,1,33,-1,-1,4470
exc_residual_ext,3,1,34,-1,-1,-81
exc_residual_ext,3,1,35,-1,-1,-5171
exc_residual_ext,3,1,36,-1,-1,615
exc_residual_ext,3,1,37,-1,-1,4392
exc_residual_ext,3,1,38,-1,-1,-141
exc_residual_ext,3,1,39,-1,-1,-4579
rn_int,3,1,-1,75,0,-30605202
rn_frac,3,1,-1,75,-1,-400462780
rn_frac,3,1,-1,75,0,-30605202
rn_frac,3,1,-1,75,1,-420040540
rn_int,3,1,-1,76,0,768042174
rn_frac,3,1,-1,76,-1,-710203518
rn_frac,3,1,-1,76,0,768042174
rn_frac,3,1,-1,76,1,647332308
rn_int,3,1,-1,77,0,60233888
rn_frac,3,1,-1,77,-1,358130492
rn_frac,3,1,-1,77,0,60233888
rn_frac,3,1,-1,77,1,428568292
rn_int,3,1,-1,78,0,-777132704
rn_frac,3,1,-1,78,-1,686330448
rn_frac,3,1,-1,78,0,-777132704
rn_frac,3,1,-1,78,1,-636313514
rn_int,3,1,-1,79,0,-21434950
rn_frac,3,1,-1,79,-1,-330882320
rn_frac,3,1,-1,79,0,-21434950
rn_frac,3,1,-1,79,1,-424262134
rn_int,3,1,-1,80,0,901607586
rn_frac,3,1,-1,80,-1,-697164692
rn_frac,3,1,-1,80,0,901607586
rn_frac,3,1,-1,80,1,741780590
rn_int,3,1,-1,81,0,141507098
rn_frac,3,1,-1,81,-1,403700720
rn_frac,3,1,-1,81,0,141507098
rn_frac,3,1,-1,81,1,555537358
rn_int,3,1,-1,82,0,-846970548
rn_frac,3,1,-1,82,-1,831957372
rn_frac,3,1,-1,82,0,-846970548
rn_frac,3,1,-1,82,1,-664506920
rn_int,3,1,-1,83,0,-143125150
rn_frac,3,1,-1,83,-1,-303696192
rn_frac,3,1,-1,83,0,-143125150
rn_frac,3,1,-1,83,1,-540662204
rn_int,3,1,-1,84,0,827735604
rn_frac,3,1,-1,84,-1,-799719136
rn_frac,3,1,-1,84,0,827735604
rn_frac,3,1,-1,84,1,645281028
