frame,selector,L1,L2,L3,ref_selector,ref_L1,ref_L2,ref_L3,col,got
672,0,16,21,5,0,16,4,5,0,1486
672,0,16,21,5,0,16,4,5,1,2399
672,0,16,21,5,0,16,4,5,2,6566
672,0,16,21,5,0,16,4,5,3,11480
672,0,16,21,5,0,16,4,5,4,14293
672,0,16,21,5,0,16,4,5,5,16260
672,0,16,21,5,0,16,4,5,6,17765
672,0,16,21,5,0,16,4,5,7,18722
672,0,16,21,5,0,16,4,5,8,19593
672,0,16,21,5,0,16,4,5,9,20989
673,0,16,13,5,1,16,12,5,0,1686
673,0,16,13,5,1,16,12,5,1,2226
673,0,16,13,5,1,16,12,5,2,5117
673,0,16,13,5,1,16,12,5,3,12395
673,0,16,13,5,1,16,12,5,4,14922
673,0,16,13,5,1,16,12,5,5,16260
673,0,16,13,5,1,16,12,5,6,17765
673,0,16,13,5,1,16,12,5,7,18722
673,0,16,13,5,1,16,12,5,8,19593
673,0,16,13,5,1,16,12,5,9,20989
674,0,80,0,4,0,80,5,5,0,3025
674,0,80,0,4,0,80,5,5,1,4926
674,0,80,0,4,0,80,5,5,2,8854
674,0,80,0,4,0,80,5,5,3,12775
674,0,80,0,4,0,80,5,5,4,13895
674,0,80,0,4,0,80,5,5,5,16599
674,0,80,0,4,0,80,5,5,6,18464
674,0,80,0,4,0,80,5,5,7,19249
674,0,80,0,4,0,80,5,5,8,20205
674,0,80,0,4,0,80,5,5,9,20305
675,0,16,13,5,1,16,13,5,0,1686
675,0,16,13,5,1,16,13,5,1,2226
675,0,16,13,5,1,16,13,5,2,5117
675,0,16,13,5,1,16,13,5,3,12395
675,0,16,13,5,1,16,13,5,4,14922
675,0,16,13,5,1,16,13,5,5,16260
675,0,16,13,5,1,16,13,5,6,17765
675,0,16,13,5,1,16,13,5,7,18722
675,0,16,13,5,1,16,13,5,8,19593
675,0,16,13,5,1,16,13,5,9,20989
676,0,16,4,5,0,16,4,5,0,1969
676,0,16,4,5,0,16,4,5,1,2147
676,0,16,4,5,0,16,4,5,2,5911
676,0,16,4,5,0,16,4,5,3,13109
676,0,16,4,5,0,16,4,5,4,13642
676,0,16,4,5,0,16,4,5,5,16260
676,0,16,4,5,0,16,4,5,6,17765
676,0,16,4,5,0,16,4,5,7,18722
676,0,16,4,5,0,16,4,5,8,19593
676,0,16,4,5,0,16,4,5,9,20989
677,0,16,12,5,0,16,12,5,0,2509
677,0,16,12,5,0,16,12,5,1,3190
677,0,16,12,5,0,16,12,5,2,6138
677,0,16,12,5,0,16,12,5,3,12099
677,0,16,12,5,0,16,12,5,4,14494
677,0,16,12,5,0,16,12,5,5,16260
677,0,16,12,5,0,16,12,5,6,17765
677,0,16,12,5,0,16,12,5,7,18722
677,0,16,12,5,0,16,12,5,8,19593
677,0,16,12,5,0,16,12,5,9,20989
678,0,16,12,5,0,16,12,5,0,2509
678,0,16,12,5,0,16,12,5,1,3190
678,0,16,12,5,0,16,12,5,2,6138
678,0,16,12,5,0,16,12,5,3,12099
678,0,16,12,5,0,16,12,5,4,14494
678,0,16,12,5,0,16,12,5,5,16260
678,0,16,12,5,0,16,12,5,6,17765
678,0,16,12,5,0,16,12,5,7,18722
678,0,16,12,5,0,16,12,5,8,19593
678,0,16,12,5,0,16,12,5,9,20989
679,0,16,20,5,0,16,12,5,0,2187
679,0,16,20,5,0,16,12,5,1,2736
679,0,16,20,5,0,16,12,5,2,7185
679,0,16,20,5,0,16,12,5,3,12430
679,0,16,20,5,0,16,12,5,4,13302
679,0,16,20,5,0,16,12,5,5,16260
679,0,16,20,5,0,16,12,5,6,17765
679,0,16,20,5,0,16,12,5,7,18722
679,0,16,20,5,0,16,12,5,8,19593
679,0,16,20,5,0,16,12,5,9,20989
680,0,16,12,5,0,16,13,5,0,2509
680,0,16,12,5,0,16,13,5,1,3190
680,0,16,12,5,0,16,13,5,2,6138
680,0,16,12,5,0,16,13,5,3,12099
680,0,16,12,5,0,16,13,5,4,14494
680,0,16,12,5,0,16,13,5,5,16260
680,0,16,12,5,0,16,13,5,6,17765
680,0,16,12,5,0,16,13,5,7,18722
680,0,16,12,5,0,16,13,5,8,19593
680,0,16,12,5,0,16,13,5,9,20989
681,0,16,4,5,1,16,12,5,0,1969
681,0,16,4,5,1,16,12,5,1,2147
681,0,16,4,5,1,16,12,5,2,5911
681,0,16,4,5,1,16,12,5,3,13109
681,0,16,4,5,1,16,12,5,4,13642
681,0,16,4,5,1,16,12,5,5,16260
681,0,16,4,5,1,16,12,5,6,17765
681,0,16,4,5,1,16,12,5,7,18722
681,0,16,4,5,1,16,12,5,8,19593
681,0,16,4,5,1,16,12,5,9,20989
682,0,16,12,5,0,80,9,5,0,2509
682,0,16,12,5,0,80,9,5,1,3190
682,0,16,12,5,0,80,9,5,2,6138
682,0,16,12,5,0,80,9,5,3,12099
682,0,16,12,5,0,80,9,5,4,14494
682,0,16,12,5,0,80,9,5,5,16260
682,0,16,12,5,0,80,9,5,6,17765
682,0,16,12,5,0,80,9,5,7,18722
682,0,16,12,5,0,80,9,5,8,19593
682,0,16,12,5,0,80,9,5,9,20989
683,0,16,12,5,1,16,13,5,0,2509
683,0,16,12,5,1,16,13,5,1,3190
683,0,16,12,5,1,16,13,5,2,6138
683,0,16,12,5,1,16,13,5,3,12099
683,0,16,12,5,1,16,13,5,4,14494
683,0,16,12,5,1,16,13,5,5,16260
683,0,16,12,5,1,16,13,5,6,17765
683,0,16,12,5,1,16,13,5,7,18722
683,0,16,12,5,1,16,13,5,8,19593
683,0,16,12,5,1,16,13,5,9,20989
684,0,16,4,5,0,16,4,5,0,1969
684,0,16,4,5,0,16,4,5,1,2147
684,0,16,4,5,0,16,4,5,2,5911
684,0,16,4,5,0,16,4,5,3,13109
684,0,16,4,5,0,16,4,5,4,13642
684,0,16,4,5,0,16,4,5,5,16260
684,0,16,4,5,0,16,4,5,6,17765
684,0,16,4,5,0,16,4,5,7,18722
684,0,16,4,5,0,16,4,5,8,19593
684,0,16,4,5,0,16,4,5,9,20989
685,1,16,12,5,0,16,12,5,0,2509
685,1,16,12,5,0,16,12,5,1,3190
685,1,16,12,5,0,16,12,5,2,6138
685,1,16,12,5,0,16,12,5,3,12099
685,1,16,12,5,0,16,12,5,4,14494
685,1,16,12,5,0,16,12,5,5,16260
685,1,16,12,5,0,16,12,5,6,17765
685,1,16,12,5,0,16,12,5,7,18722
685,1,16,12,5,0,16,12,5,8,19593
685,1,16,12,5,0,16,12,5,9,20989
686,0,16,20,5,0,16,12,5,0,2187
686,0,16,20,5,0,16,12,5,1,2736
686,0,16,20,5,0,16,12,5,2,7185
686,0,16,20,5,0,16,12,5,3,12430
686,0,16,20,5,0,16,12,5,4,13302
686,0,16,20,5,0,16,12,5,5,16260
686,0,16,20,5,0,16,12,5,6,17765
686,0,16,20,5,0,16,12,5,7,18722
686,0,16,20,5,0,16,12,5,8,19593
686,0,16,20,5,0,16,12,5,9,20989
687,0,16,13,5,0,16,12,5,0,1686
687,0,16,13,5,0,16,12,5,1,2226
687,0,16,13,5,0,16,12,5,2,5117
687,0,16,13,5,0,16,12,5,3,12395
687,0,16,13,5,0,16,12,5,4,14922
687,0,16,13,5,0,16,12,5,5,16260
687,0,16,13,5,0,16,12,5,6,17765
687,0,16,13,5,0,16,12,5,7,18722
687,0,16,13,5,0,16,12,5,8,19593
687,0,16,13,5,0,16,12,5,9,20989
688,0,16,18,4,0,16,3,4,0,1783
688,0,16,18,4,0,16,3,4,1,2563
688,0,16,18,4,0,16,3,4,2,6085
688,0,16,18,4,0,16,3,4,3,12449
688,0,16,18,4,0,16,3,4,4,12459
688,0,16,18,4,0,16,3,4,5,15230
688,0,16,18,4,0,16,3,4,6,17341
688,0,16,18,4,0,16,3,4,7,18354
688,0,16,18,4,0,16,3,4,8,19667
688,0,16,18,4,0,16,3,4,9,19886
689,1,122,26,21,1,16,6,28,0,3062
689,1,122,26,21,1,16,6,28,1,3072
689,1,122,26,21,1,16,6,28,2,3838
689,1,122,26,21,1,16,6,28,3,11335
689,1,122,26,21,1,16,6,28,4,11585
689,1,122,26,21,1,16,6,28,5,13027
689,1,122,26,21,1,16,6,28,6,16082
689,1,122,26,21,1,16,6,28,7,18603
689,1,122,26,21,1,16,6,28,8,19333
689,1,122,26,21,1,16,6,28,9,19944
690,1,0,12,28,0,98,13,29,0,2197
690,1,0,12,28,0,98,13,29,1,2861
690,1,0,12,28,0,98,13,29,2,4272
690,1,0,12,28,0,98,13,29,3,9724
690,1,0,12,28,0,98,13,29,4,13156
690,1,0,12,28,0,98,13,29,5,13166
690,1,0,12,28,0,98,13,29,6,17499
690,1,0,12,28,0,98,13,29,7,19535
690,1,0,12,28,0,98,13,29,8,20593
690,1,0,12,28,0,98,13,29,9,20968
691,0,13,13,21,0,106,31,17,0,1174
691,0,13,13,21,0,106,31,17,1,1636
691,0,13,13,21,0,106,31,17,2,2048
691,0,13,13,21,0,106,31,17,3,4399
691,0,13,13,21,0,106,31,17,4,11307
691,0,13,13,21,0,106,31,17,5,12036
691,0,13,13,21,0,106,31,17,6,15837
691,0,13,13,21,0,106,31,17,7,18809
691,0,13,13,21,0,106,31,17,8,19754
691,0,13,13,21,0,106,31,17,9,21710
692,0,2,25,8,0,34,18,13,0,-28
692,0,2,25,8,0,34,18,13,1,2806
692,0,2,25,8,0,34,18,13,2,3889
692,0,2,25,8,0,34,18,13,3,4418
692,0,2,25,8,0,34,18,13,4,11007
692,0,2,25,8,0,34,18,13,5,12850
692,0,2,25,8,0,34,18,13,6,16555
692,0,2,25,8,0,34,18,13,7,19098
692,0,2,25,8,0,34,18,13,8,21011
692,0,2,25,8,0,34,18,13,9,21465
693,0,17,31,5,0,17,21,21,0,846
693,0,17,31,5,0,17,21,21,1,2321
693,0,17,31,5,0,17,21,21,2,2878
693,0,17,31,5,0,17,21,21,3,4823
693,0,17,31,5,0,17,21,21,4,10072
693,0,17,31,5,0,17,21,21,5,13903
693,0,17,31,5,0,17,21,21,6,15946
693,0,17,31,5,0,17,21,21,7,19021
693,0,17,31,5,0,17,21,21,8,20252
693,0,17,31,5,0,17,21,21,9,21840
694,0,17,14,4,0,17,6,4,0,1584
694,0,17,14,4,0,17,6,4,1,1637
694,0,17,14,4,0,17,6,4,2,2421
694,0,17,14,4,0,17,6,4,3,5510
694,0,17,14,4,0,17,6,4,4,10642
694,0,17,14,4,0,17,6,4,5,12873
694,0,17,14,4,0,17,6,4,6,15522
694,0,17,14,4,0,17,6,4,7,18653
694,0,17,14,4,0,17,6,4,8,20326
694,0,17,14,4,0,17,6,4,9,20737
695,0,89,11,29,0,2,7,28,0,965
695,0,89,11,29,0,2,7,28,1,1653
695,0,89,11,29,0,2,7,28,2,3664
695,0,89,11,29,0,2,7,28,3,6533
695,0,89,11,29,0,2,7,28,4,9724
695,0,89,11,29,0,2,7,28,5,13571
695,0,89,11,29,0,2,7,28,6,15902
695,0,89,11,29,0,2,7,28,7,19479
695,0,89,11,29,0,2,7,28,8,20941
695,0,89,11,29,0,2,7,28,9,21529
696,0,2,14,8,0,34,18,21,0,2143
696,0,2,14,8,0,34,18,21,1,2246
696,0,2,14,8,0,34,18,21,2,2620
696,0,2,14,8,0,34,18,21,3,4675
696,0,2,14,8,0,34,18,21,4,12164
696,0,2,14,8,0,34,18,21,5,12850
696,0,2,14,8,0,34,18,21,6,16555
696,0,2,14,8,0,34,18,21,7,19098
696,0,2,14,8,0,34,18,21,8,21011
696,0,2,14,8,0,34,18,21,9,21465
697,0,17,23,21,0,17,31,12,0,1535
697,0,17,23,21,0,17,31,12,1,1545
697,0,17,23,21,0,17,31,12,2,3745
697,0,17,23,21,0,17,31,12,3,5216
697,0,17,23,21,0,17,31,12,4,9764
697,0,17,23,21,0,17,31,12,5,12426
697,0,17,23,21,0,17,31,12,6,15090
697,0,17,23,21,0,17,31,12,7,19959
697,0,17,23,21,0,17,31,12,8,21029
697,0,17,23,21,0,17,31,12,9,21248
698,0,34,18,12,0,89,15,29,0,1288
698,0,34,18,12,0,89,15,29,1,2021
698,0,34,18,12,0,89,15,29,2,2863
698,0,34,18,12,0,89,15,29,3,4341
698,0,34,18,12,0,89,15,29,4,11275
698,0,34,18,12,0,89,15,29,5,13736
698,0,34,18,12,0,89,15,29,6,15505
698,0,34,18,12,0,89,15,29,7,18821
698,0,34,18,12,0,89,15,29,8,19175
698,0,34,18,12,0,89,15,29,9,21472
699,0,98,15,17,0,2,7,28,0,1753
699,0,98,15,17,0,2,7,28,1,2090
699,0,98,15,17,0,2,7,28,2,2104
699,0,98,15,17,0,2,7,28,3,6480
699,0,98,15,17,0,2,7,28,4,10006
699,0,98,15,17,0,2,7,28,5,11896
699,0,98,15,17,0,2,7,28,6,17587
699,0,98,15,17,0,2,7,28,7,19290
699,0,98,15,17,0,2,7,28,8,21117
699,0,98,15,17,0,2,7,28,9,21654
700,0,25,2,0,0,17,31,4,0,856
700,0,25,2,0,0,17,31,4,1,3040
700,0,25,2,0,0,17,31,4,2,3284
700,0,25,2,0,0,17,31,4,3,5028
700,0,25,2,0,0,17,31,4,4,10836
700,0,25,2,0,0,17,31,4,5,13023
700,0,25,2,0,0,17,31,4,6,14421
700,0,25,2,0,0,17,31,4,7,17997
700,0,25,2,0,0,17,31,4,8,18847
700,0,25,2,0,0,17,31,4,9,20292
701,0,2,1,0,0,17,23,5,0,735
701,0,2,1,0,0,17,23,5,1,1365
701,0,2,1,0,0,17,23,5,2,3551
701,0,2,1,0,0,17,23,5,3,4866
701,0,2,1,0,0,17,23,5,4,9812
701,0,2,1,0,0,17,23,5,5,13975
701,0,2,1,0,0,17,23,5,6,17106
701,0,2,1,0,0,17,23,5,7,20122
701,0,2,1,0,0,17,23,5,8,21195
701,0,2,1,0,0,17,23,5,9,22126
702,0,17,13,21,0,17,14,21,0,897
702,0,17,13,21,0,17,14,21,1,1376
702,0,17,13,21,0,17,14,21,2,2389
702,0,17,13,21,0,17,14,21,3,6655
702,0,17,13,21,0,17,14,21,4,11274
702,0,17,13,21,0,17,14,21,5,12426
702,0,17,13,21,0,17,14,21,6,15090
702,0,17,13,21,0,17,14,21,7,19959
702,0,17,13,21,0,17,14,21,8,21029
702,0,17,13,21,0,17,14,21,9,21248
703,0,25,27,17,0,2,2,20,0,2274
703,0,25,27,17,0,2,2,20,1,3367
703,0,25,27,17,0,2,2,20,2,3793
703,0,25,27,17,0,2,2,20,3,3910
703,0,25,27,17,0,2,2,20,4,10137
703,0,25,27,17,0,2,2,20,5,13110
703,0,25,27,17,0,2,2,20,6,16281
703,0,25,27,17,0,2,2,20,7,18808
703,0,25,27,17,0,2,2,20,8,19693
703,0,25,27,17,0,2,2,20,9,20441
704,0,17,5,7,0,17,23,7,0,308
704,0,17,5,7,0,17,23,7,1,805
704,0,17,5,7,0,17,23,7,2,2831
704,0,17,5,7,0,17,23,7,3,6659
704,0,17,5,7,0,17,23,7,4,10433
704,0,17,5,7,0,17,23,7,5,12010
704,0,17,5,7,0,17,23,7,6,16572
704,0,17,5,7,0,17,23,7,7,19581
704,0,17,5,7,0,17,23,7,8,20312
704,0,17,5,7,0,17,23,7,9,21464
705,0,34,18,16,0,34,4,21,0,1288
705,0,34,18,16,0,34,4,21,1,2021
705,0,34,18,16,0,34,4,21,2,2863
705,0,34,18,16,0,34,4,21,3,4341
705,0,34,18,16,0,34,4,21,4,11275
705,0,34,18,16,0,34,4,21,5,14779
705,0,34,18,16,0,34,4,21,6,15661
705,0,34,18,16,0,34,4,21,7,18520
705,0,34,18,16,0,34,4,21,8,20552
705,0,34,18,16,0,34,4,21,9,20878
706,0,98,31,21,0,17,18,12,0,1445
706,0,98,31,21,0,17,18,12,1,3049
706,0,98,31,21,0,17,18,12,2,3373
706,0,98,31,21,0,17,18,12,3,5992
706,0,98,31,21,0,17,18,12,4,10501
706,0,98,31,21,0,17,18,12,5,11299
706,0,98,31,21,0,17,18,12,6,16787
706,0,98,31,21,0,17,18,12,7,19115
706,0,98,31,21,0,17,18,12,8,20248
706,0,98,31,21,0,17,18,12,9,20335
707,0,17,29,16,0,2,11,20,0,464
707,0,17,29,16,0,2,11,20,1,1317
707,0,17,29,16,0,2,11,20,2,2460
707,0,17,29,16,0,2,11,20,3,5029
707,0,17,29,16,0,2,11,20,4,10674
707,0,17,29,16,0,2,11,20,5,13369
707,0,17,29,16,0,2,11,20,6,15009
707,0,17,29,16,0,2,11,20,7,18937
707,0,17,29,16,0,2,11,20,8,21338
707,0,17,29,16,0,2,11,20,9,21679
708,0,2,6,0,0,17,12,21,0,2152
708,0,2,6,0,0,17,12,21,1,2287
708,0,2,6,0,0,17,12,21,2,2799
708,0,2,6,0,0,17,12,21,3,5230
708,0,2,6,0,0,17,12,21,4,10730
708,0,2,6,0,0,17,12,21,5,13975
708,0,2,6,0,0,17,12,21,6,17106
708,0,2,6,0,0,17,12,21,7,20122
708,0,2,6,0,0,17,12,21,8,21195
708,0,2,6,0,0,17,12,21,9,22126
709,0,25,1,29,0,2,0,20,0,1044
709,0,25,1,29,0,2,0,20,1,1918
709,0,25,1,29,0,2,0,20,2,4053
709,0,25,1,29,0,2,0,20,3,4699
709,0,25,1,29,0,2,0,20,4,9805
709,0,25,1,29,0,2,0,20,5,11259
709,0,25,1,29,0,2,0,20,6,14878
709,0,25,1,29,0,2,0,20,7,18508
709,0,25,1,29,0,2,0,20,8,19023
709,0,25,1,29,0,2,0,20,9,19970
710,0,2,5,0,0,17,23,7,0,867
710,0,2,5,0,0,17,23,7,1,1414
710,0,2,5,0,0,17,23,7,2,3030
710,0,2,5,0,0,17,23,7,3,5824
710,0,2,5,0,0,17,23,7,4,11955
710,0,2,5,0,0,17,23,7,5,13975
710,0,2,5,0,0,17,23,7,6,17106
710,0,2,5,0,0,17,23,7,7,20122
710,0,2,5,0,0,17,23,7,8,21195
710,0,2,5,0,0,17,23,7,9,22126
711,0,17,30,4,0,34,18,0,0,2329
711,0,17,30,4,0,34,18,0,1,2474
711,0,17,30,4,0,34,18,0,2,2491
711,0,17,30,4,0,34,18,0,3,5133
711,0,17,30,4,0,34,18,0,4,9882
711,0,17,30,4,0,34,18,0,5,12873
711,0,17,30,4,0,34,18,0,6,15522
711,0,17,30,4,0,34,18,0,7,18653
711,0,17,30,4,0,34,18,0,8,20326
711,0,17,30,4,0,34,18,0,9,20737
712,0,32,15,4,0,106,29,17,0,824
712,0,32,15,4,0,106,29,17,1,1126
712,0,32,15,4,0,106,29,17,2,3374
712,0,32,15,4,0,106,29,17,3,7608
712,0,32,15,4,0,106,29,17,4,11482
712,0,32,15,4,0,106,29,17,5,13768
712,0,32,15,4,0,106,29,17,6,16054
712,0,32,15,4,0,106,29,17,7,18286
712,0,32,15,4,0,106,29,17,8,19721
712,0,32,15,4,0,106,29,17,9,20271
713,0,104,13,6,0,122,31,24,0,1715
713,0,104,13,6,0,122,31,24,1,2343
713,0,104,13,6,0,122,31,24,2,2986
713,0,104,13,6,0,122,31,24,3,6985
713,0,104,13,6,0,122,31,24,4,13619
713,0,104,13,6,0,122,31,24,5,13629
713,0,104,13,6,0,122,31,24,6,16803
713,0,104,13,6,0,122,31,24,7,16999
713,0,104,13,6,0,122,31,24,8,20042
713,0,104,13,6,0,122,31,24,9,21300
714,0,5,29,8,0,13,11,21,0,1241
714,0,5,29,8,0,13,11,21,1,2039
714,0,5,29,8,0,13,11,21,2,2943
714,0,5,29,8,0,13,11,21,3,3841
714,0,5,29,8,0,13,11,21,4,7928
714,0,5,29,8,0,13,11,21,5,12420
714,0,5,29,8,0,13,11,21,6,15922
714,0,5,29,8,0,13,11,21,7,18793
714,0,5,29,8,0,13,11,21,8,20757
714,0,5,29,8,0,13,11,21,9,21364
715,0,2,7,0,0,2,1,21,0,1448
715,0,2,7,0,0,2,1,21,1,1458
715,0,2,7,0,0,2,1,21,2,3319
715,0,2,7,0,0,2,1,21,3,4951
715,0,2,7,0,0,2,1,21,4,10976
715,0,2,7,0,0,2,1,21,5,13975
715,0,2,7,0,0,2,1,21,6,17106
715,0,2,7,0,0,2,1,21,7,20122
715,0,2,7,0,0,2,1,21,8,21195
715,0,2,7,0,0,2,1,21,9,22126
716,0,17,23,21,0,17,14,21,0,1535
716,0,17,23,21,0,17,14,21,1,1545
716,0,17,23,21,0,17,14,21,2,3745
716,0,17,23,21,0,17,14,21,3,5216
716,0,17,23,21,0,17,14,21,4,9764
716,0,17,23,21,0,17,14,21,5,12426
716,0,17,23,21,0,17,14,21,6,15090
716,0,17,23,21,0,17,14,21,7,19959
716,0,17,23,21,0,17,14,21,8,21029
716,0,17,23,21,0,17,14,21,9,21248
717,0,106,29,4,0,26,0,25,0,1101
717,0,106,29,4,0,26,0,25,1,1956
717,0,106,29,4,0,26,0,25,2,2680
717,0,106,29,4,0,26,0,25,3,6565
717,0,106,29,4,0,26,0,25,4,12626
717,0,106,29,4,0,26,0,25,5,13310
717,0,106,29,4,0,26,0,25,6,17115
717,0,106,29,4,0,26,0,25,7,17826
717,0,106,29,4,0,26,0,25,8,18341
717,0,106,29,4,0,26,0,25,9,18926
718,0,24,29,31,0,24,31,31,0,1475
718,0,24,29,31,0,24,31,31,1,2275
718,0,24,29,31,0,24,31,31,2,3431
718,0,24,29,31,0,24,31,31,3,8561
718,0,24,29,31,0,24,31,31,4,13958
718,0,24,29,31,0,24,31,31,5,13968
718,0,24,29,31,0,24,31,31,6,15745
718,0,24,29,31,0,24,31,31,7,16857
718,0,24,29,31,0,24,31,31,8,19992
718,0,24,29,31,0,24,31,31,9,21185
719,1,106,30,16,0,19,26,27,0,2934
719,1,106,30,16,0,19,26,27,1,2925
719,1,106,30,16,0,19,26,27,2,2930
719,1,106,30,16,0,19,26,27,3,6669
719,1,106,30,16,0,19,26,27,4,11834
719,1,106,30,16,0,19,26,27,5,13806
719,1,106,30,16,0,19,26,27,6,16602
719,1,106,30,16,0,19,26,27,7,18110
719,1,106,30,16,0,19,26,27,8,19353
719,1,106,30,16,0,19,26,27,9,19868
720,1,17,18,5,1,17,18,5,0,994
720,1,17,18,5,1,17,18,5,1,1713
720,1,17,18,5,1,17,18,5,2,3357
720,1,17,18,5,1,17,18,5,3,6728
720,1,17,18,5,1,17,18,5,4,8793
720,1,17,18,5,1,17,18,5,5,13903
720,1,17,18,5,1,17,18,5,6,15946
720,1,17,18,5,1,17,18,5,7,19021
720,1,17,18,5,1,17,18,5,8,20252
720,1,17,18,5,1,17,18,5,9,21840
721,1,17,29,17,1,17,29,21,0,464
721,1,17,29,17,1,17,29,21,1,1317
721,1,17,29,17,1,17,29,21,2,2460
721,1,17,29,17,1,17,29,21,3,5029
721,1,17,29,17,1,17,29,21,4,10674
721,1,17,29,17,1,17,29,21,5,13023
721,1,17,29,17,1,17,29,21,6,15890
721,1,17,29,17,1,17,29,21,7,20134
721,1,17,29,17,1,17,29,21,8,21898
721,1,17,29,17,1,17,29,21,9,22567
722,1,106,29,22,1,106,29,27,0,1101
722,1,106,29,22,1,106,29,27,1,1956
722,1,106,29,22,1,106,29,27,2,2680
722,1,106,29,22,1,106,29,27,3,6565
722,1,106,29,22,1,106,29,27,4,12626
722,1,106,29,22,1,106,29,27,5,12999
722,1,106,29,22,1,106,29,27,6,16950
722,1,106,29,22,1,106,29,27,7,16960
722,1,106,29,22,1,106,29,27,8,19098
722,1,106,29,22,1,106,29,27,9,19818
723,1,58,30,19,0,24,24,6,0,3614
723,1,58,30,19,0,24,24,6,1,3692
723,1,58,30,19,0,24,24,6,2,3702
723,1,58,30,19,0,24,24,6,3,7459
723,1,58,30,19,0,24,24,6,4,12574
723,1,58,30,19,0,24,24,6,5,13985
723,1,58,30,19,0,24,24,6,6,16009
723,1,58,30,19,0,24,24,6,7,17704
723,1,58,30,19,0,24,24,6,8,19368
723,1,58,30,19,0,24,24,6,9,19567
724,1,26,6,23,1,26,15,23,0,2691
724,1,26,6,23,1,26,15,23,1,2904
724,1,26,6,23,1,26,15,23,2,3384
724,1,26,6,23,1,26,15,23,3,6155
724,1,26,6,23,1,26,15,23,4,13246
724,1,26,6,23,1,26,15,23,5,13775
724,1,26,6,23,1,26,15,23,6,16561
724,1,26,6,23,1,26,15,23,7,17001
724,1,26,6,23,1,26,15,23,8,19166
724,1,26,6,23,1,26,15,23,9,19391
725,1,24,6,23,0,24,26,20,0,2604
725,1,24,6,23,0,24,26,20,1,2636
725,1,24,6,23,0,24,26,20,2,3571
725,1,24,6,23,0,24,26,20,3,9597
725,1,24,6,23,0,24,26,20,4,12942
725,1,24,6,23,0,24,26,20,5,13732
725,1,24,6,23,0,24,26,20,6,16633
725,1,24,6,23,0,24,26,20,7,17023
725,1,24,6,23,0,24,26,20,8,19544
725,1,24,6,23,0,24,26,20,9,19811
726,0,0,18,0,1,0,11,12,0,1471
726,0,0,18,0,1,0,11,12,1,2234
726,0,0,18,0,1,0,11,12,2,4219
726,0,0,18,0,1,0,11,12,3,10093
726,0,0,18,0,1,0,11,12,4,11386
726,0,0,18,0,1,0,11,12,5,14526
726,0,0,18,0,1,0,11,12,6,16782
726,0,0,18,0,1,0,11,12,7,20002
726,0,0,18,0,1,0,11,12,8,21276
726,0,0,18,0,1,0,11,12,9,22205
727,0,45,14,7,0,13,12,21,0,1970
727,0,45,14,7,0,13,12,21,1,2146
727,0,45,14,7,0,13,12,21,2,2201
727,0,45,14,7,0,13,12,21,3,3187
727,0,45,14,7,0,13,12,21,4,11708
727,0,45,14,7,0,13,12,21,5,11781
727,0,45,14,7,0,13,12,21,6,14955
727,0,45,14,7,0,13,12,21,7,17792
727,0,45,14,7,0,13,12,21,8,18322
727,0,45,14,7,0,13,12,21,9,20798
728,0,26,30,4,1,26,6,22,0,3427
728,0,26,30,4,1,26,6,22,1,3482
728,0,26,30,4,1,26,6,22,2,3492
728,0,26,30,4,1,26,6,22,3,5223
728,0,26,30,4,1,26,6,22,4,13920
728,0,26,30,4,1,26,6,22,5,15206
728,0,26,30,4,1,26,6,22,6,16229
728,0,26,30,4,1,26,6,22,7,17236
728,0,26,30,4,1,26,6,22,8,18250
728,0,26,30,4,1,26,6,22,9,18535
729,1,24,6,23,1,24,6,23,0,2604
729,1,24,6,23,1,24,6,23,1,2636
729,1,24,6,23,1,24,6,23,2,3571
729,1,24,6,23,1,24,6,23,3,9597
729,1,24,6,23,1,24,6,23,4,12942
729,1,24,6,23,1,24,6,23,5,13732
729,1,24,6,23,1,24,6,23,6,16633
729,1,24,6,23,1,24,6,23,7,17023
729,1,24,6,23,1,24,6,23,8,19544
729,1,24,6,23,1,24,6,23,9,19811
730,1,16,26,20,1,16,26,20,0,2952
730,1,16,26,20,1,16,26,20,1,3090
730,1,16,26,20,1,16,26,20,2,5540
730,1,16,26,20,1,16,26,20,3,12686
730,1,16,26,20,1,16,26,20,4,13158
730,1,16,26,20,1,16,26,20,5,15080
730,1,16,26,20,1,16,26,20,6,16047
730,1,16,26,20,1,16,26,20,7,17688
730,1,16,26,20,1,16,26,20,8,19720
730,1,16,26,20,1,16,26,20,9,20278
731,1,28,13,19,1,28,13,19,0,2308
731,1,28,13,19,1,28,13,19,1,2885
731,1,28,13,19,1,28,13,19,2,6042
731,1,28,13,19,1,28,13,19,3,11161
731,1,28,13,19,1,28,13,19,4,13794
731,1,28,13,19,1,28,13,19,5,14103
731,1,28,13,19,1,28,13,19,6,16552
731,1,28,13,19,1,28,13,19,7,16789
731,1,28,13,19,1,28,13,19,8,19133
731,1,28,13,19,1,28,13,19,9,19759
732,1,106,11,0,0,34,27,28,0,1332
732,1,106,11,0,0,34,27,28,1,1979
732,1,106,11,0,0,34,27,28,2,2853
732,1,106,11,0,0,34,27,28,3,5985
732,1,106,11,0,0,34,27,28,4,11064
732,1,106,11,0,0,34,27,28,5,13373
732,1,106,11,0,0,34,27,28,6,15623
